"INTPTLAT","INTPTLON","Children","Elderly","Poverty","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingQuality","Homeless","LivAlone","FloodHealthIndex_Quintiles"
0.5353666140460973,0.44537772312742163,0.07877983816822472,0.09025305980155066,0.3094856532286963,0.06103311959938628,0.6916354160045765,0.22382444130747267,0.10167538438943932,0.14713627687071312,0.2905073345081784,0.29646052749074736,0.01774341874341874,1,0.759439511009619,1
0.4920897937706741,0.4394863631919179,0.08255494147929915,0.4512635371099889,0.8531141297263648,0.12861369463199612,0,0.03869594363764108,0.15918359801455703,0.6463929337242356,0.8046054754399463,0.7234513267907983,0.039206505206505204,1,0.9118441192908591,1
0.6645158906934512,0.7470522545794438,0.23053486074442153,0.254512634297452,0.6304753528463087,0.08673333566558217,0,0.02594415330767892,0.16439369119645222,0.6293584517354653,0.6574933604705999,0.5022123882234368,0.04085199485199485,1,0.8162174012334857,1
0.587060924536388,0.6052871461363338,0.17257029894181172,0.17509028759232845,0.34380909857667713,0.0763880795430125,0,1,0.1611575383054308,0.5906467643515968,0.6198155824170368,0.349557597636294,0.1093020943020943,0.52630720587539,0.580139113015492,1
0.5531530898370534,0.5535565032158729,0.2467725856257447,0.17328519735649647,0.8914047031741149,0.16224372333531573,0,0.04669225662148138,0.13323788856172467,0.5341344187665477,0.6160304301422224,0.49336283068074244,0.05048549198549198,1,0.7295556879939913,1
0.5718865558030757,0.549185316558237,0.6586489633621835,0.20938585368324228,0.730759965796444,0.06846230169637785,0.03525988368397636,0.0661381084060101,0.2382695876601002,0.39099240622967224,1,0.32964519757009664,0.049798584298584296,0.9129160726216718,0.15878354378030163,1
0.6546720584738068,0.4883776969650171,0.1725704737456615,0.17509034269395304,0.3438093176663161,0.07337106578774202,0,0.23270035258703486,0.16100656576497374,0.5888739036322842,0.6180967509742114,0.34955768813186944,0.05771680121680122,0.6948511424077104,0.5801394490298493,1
0.6632247042795711,0.5130447115457173,0.07877985117975231,0.09025267671219991,0.3094847975427831,0.06058306220940596,0.16399427159473717,0.32241860525077515,0.1643094752215034,0.6280676224080665,0.6550112934051477,0.29645968373189585,0.01324131274131274,1,0.7594375607848834,1
0.7468265467206265,0.5908303533437902,0.33936785815166093,0.323104762442097,0.5611219796974757,0.07831638288195988,0,0.20044411785560048,0.23778483229210207,0.390123734921297,0.9979026533296931,0.23672590783198436,0.028453316953316952,0.9095596087983544,0.15579591865423015,1
0.828445206121387,0.525011256717903,0.2558209415024275,0.4873631581009931,0.7331168644558569,0.17022551180367795,0,0.13351961789105254,0.15915689538835376,0.6462782609931065,0.8044131152423738,0.5154851780772979,0.021801275301275302,0.18616274114719517,0.6817400025465543,1
0.8335784154719477,0.5483329730265041,0.6586344172864466,0.20938133496662922,0.7307429150977349,0.060627175030277584,0.15943319773724018,0.06701731995178517,0.23825110122657486,0.39096196214176193,0.9999193328203728,0.3296381745722927,0.03153896103896103,0.9129160726216718,0.15877777773872875,1
0.8164857383820845,0.5605384222419616,0.28915192216088126,0.5198607935272046,0.9492372588097842,0.10544963258751347,0,0.061486666795583324,0.06572954142347592,0.20461370004252025,0.3122564471692025,0.3561982507158893,0.03145162045162045,0.24606352028871908,0.5681922204340643,1
0.8469489075824868,0.5714192277133634,0.1632533313050762,0.2238261947601501,0.5778932381607054,0.09223227865709112,0,0.013143890317715082,0.14936524776442534,0.4526041365397047,0.490400605624364,0.5265471957357547,0.0621955071955072,0.15568626006807626,0.6862230299984716,1
0.7428773003481979,0.5749972804870822,0.18255649595876822,0.1841155222819572,0.47270352353765877,0.09239470312971135,0,0.27104209773171156,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.2455752194852977,0.027426172926172925,0.15568626006807626,0.506924735016669,1
0.8694649280251951,0.5511777900480865,0.2558217577952836,0.4873646201948581,0.7331192837107822,0.19740820518458918,0,0.45246907611883536,0.12436234642138592,0.2350232846532368,0.3391620541587034,0.5154867245374786,0.019813735813735814,0.18616274114719517,0.6817423289653046,1
0.8349308724203865,0.4882317382987367,0.23053486937338133,0.25451265044005134,0.6304753937482709,0.09222294966174062,0,0.005054970059108284,0.16440704250955387,0.6293117708006695,0.6571086400754549,0.5022124260995432,0.059070434070434066,1,0.816217445292002,1
0.6371712114987531,0.5170613288021286,0.2558217577952836,0.4873646201948581,0.7331192837107822,0.19157758309052958,0,0.18391700346141204,0.11325610796898798,0.35511709303611794,0.47033309340018364,0.5154867245374786,0.012468058968058967,0.18616274114719517,0.6817423289653046,1
0.704571502713975,0.6634021037324374,0.11525064800244234,0.3628159450791354,0.3525631012768219,0.06168208449737538,0.1792309556346533,0.018868240738950232,0.05943388378400862,0.21603023300890084,0.2838057534314577,0.2920354249096649,0.016131683631683633,0.24606352028871908,0.6922015906907062,1
0.5072110013047677,0.41585482895982295,0.14134528653180503,0.2166048273778316,0.4983697022121548,0.1373226449700889,0,0.019124655953693143,0.15918873313498075,0.6464183037974941,0.8046365012782646,0.4623857873211265,0.04934398034398035,0.9999947390849165,0.9387313206008507,1
0.5136065638763512,0.44487375263861395,0.24468583816414421,0.25392751979479805,0.5016249550487232,0,0.6983033274010043,0.005727882737416124,0.23640040382587013,0.3879205977595181,0.9921504629055077,0.2039091845322514,0.008141979641979642,0.8976120706435677,0.3049118422435123,1
0.6451345789272978,0.5390108959520603,0.4494747140396216,0.18953069925371288,0.5703194049927781,0.08241919174250639,0,0.041112808513655494,0.2382695876601002,0.39099240622967224,1,0.19911538010296675,0.055468877968877964,0.9129160726216718,0.30073043005479916,1
0.43908177093470613,0.032176312560750375,0.40007819101994757,0.29783393399929503,0.15469795390525046,0.15571059457352332,0,0.03770367219074507,0.11554637167796222,0.17099936777777439,0.467776564322768,0.22345132562856157,0.05198379548379548,0.9129160726216718,0.2290095856624278,1
0.6745516438524533,0.5809148028249638,0.08255444732528723,0.4512612807922961,0.8531094976605924,0.12427004776112441,0,0.012450447663063446,0.15918873313498075,0.6464183037974941,0.8046489116135918,0.7234477095341527,0.012380952380952381,1,0.9118390914173236,1
0.631378442863479,0.36602922202655463,0.18255609829405448,0.18411515405090975,0.4727024315325623,0.117924498441558,0,0.046624833214085434,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.24557472833485405,0.05541464841464842,0.15568626006807626,0.5069235337060234,1
0.67867929560515,0.48125395017848405,0.026233001758086336,1,0.6650583675157273,0.06931315105142775,0,0.00007909680995752197,0.16360185562711632,0.6252139965679365,0.6518094268907146,1,0.02248987948987949,1,0.9193149566390915,1
0.7061627345400439,0.5020007353011806,0.18336097539316823,0.11371841852945877,0.21182658934078186,0.0666391961071435,0.18536257388927732,0.4051869613701261,0.1352950178034625,0.40704455898186853,0.48700017374469456,0.10840710471556908,0.05735293085293085,0.9129160726216718,0.45761728662892864,1
0.7268334306453994,0.5968463289329975,0.23053509362296848,0.2545129543209182,0.6304761974593717,0.11074233814609538,0,0.007437459310682678,0.16441115060589287,0.6293016227713659,0.6570155625605004,0.5022130713760933,0.017366385866385864,1,0.8162189266454913,1
0.7062375206338061,0.36581785735427275,0.11805032658713555,0.5974718966975703,0.870258194827805,0.1211311740040881,0,0,0.15918873313498075,0.6464183037974941,0.8046489116135918,0.8030960709958418,0.05466093366093366,0.613943529337493,0.898395784172741,1
0.7227237996381746,0.38140169890380093,0.2558217014778381,0.48736341456489246,0.7331175451352862,0.22037969011076514,0,0.27466594473343264,0.12436234642138592,0.23500095898876922,0.3391372334880488,0.5154855244157943,0.009685445185445184,0.18616274114719517,0.6817406316792148,1
0.7063159108766399,0.4138616669855537,0.18255649595876822,0.1841155222819572,0.47270352353765877,0.09561570536367256,0,0.037441197893501955,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.2455752194852977,0.027870890370890366,0.15568626006807626,0.506924735016669,1
0.7362231400788914,0.42089866475350846,0.23053461393369987,0.2545123797848163,0.6304746490719311,0.08552949545128181,0,0,0.16440396143729966,0.6293259780416942,0.6572203330934002,0.5022118860110463,0.04290955890955891,1,0.8162164912854968,1
0.6380839622573831,0.38317592287864954,0.13767675260954088,0.6083017988324168,0.42478262980876685,0.234890775789258,0,0.42777702576399235,0.12426991425375916,0.2339009126122753,0.33788999478765913,0.6039807237276937,0.012971159471159472,0.18616274114719517,0.6996708464985317,1
0.6058962077144088,0.10733882927377181,0.13767744371686377,0.6083037644425279,0.42478433648034913,0.2829001181117447,0,0.06666344375044315,0.12426991425375916,0.2339009126122753,0.33788999478765913,0.6039826295949549,0.032159003159003156,0.15550212804015134,0.6996735270648556,1
0.6896133829264954,0.6773356484764008,0.2841520191508725,0.30686227336257454,0.5073025648645095,0.12636290791448643,0,0.04657139726309955,0.1424965106856721,0.3738249850570269,0.4171237806845541,0.33407413562021465,0.046037206037206034,0.9129160726216718,0.21705935377359298,1
0.19244444204173305,0.7228189850915214,0.1773287056258487,0.4817142393202341,0.14588109252535308,0.06060931666774949,1,0.027888667581974873,0,0.2976000925500273,0,0.16340027460401874,0.004347817947817948,0.2421388776363761,0.7155365870016598,1
0.8233363247771308,0.7141427062664434,0.19570183246311895,0.43862730778479614,0.6411479727465311,0.1266134580753283,0,0.00837062247403941,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.4137157860133041,0.09017316017316017,0.24606352028871908,0.5158885878463704,1
0.2872840213654513,0.6708239642098306,0.1957021769102961,0.4386281580302847,0.6411495959865426,0.12340761545881165,0,0.007422053771134274,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.41371681279649236,0.11252544752544752,0.24606352028871908,0.5158897398345477,1
0.5902578047849261,0.4426602756966531,0.20439429113525448,0.41155236656320326,0.4540818357840164,0.22685784443567075,0,0.3103855252386569,0.12426991425375916,0.2339009126122753,0.33788999478765913,0.30973480981363855,0.007995436995436995,0.18616274114719517,0.6638122206024315,1
0.12857261279191334,0.9769123683446423,0.04440999547037848,0.14981949335133155,0.5763388622629129,0.16799521555809882,0,0.0038984781389592564,0.15868959942979624,0.6437950382225525,0.8013229417458859,0.29646017535579083,0.0523100503100503,0.4357773791173237,0.9372449662748488,1
0.4169414830353162,0.6926964211210134,0.10992920245251508,0.2238264985200783,0.5163556965178154,0.2270092740209136,0,0.02063285182964954,0.08113490269460309,0.3086918885786975,0.23732904763086698,0.4845115799876016,0.09928103428103427,0.9999947390849165,0.7938046668536811,1
0.6793361517779886,0.6673106289579209,0.33748455073842776,0.3237785297048074,0.5772818661731061,0.07949451838228556,0,0.07831106298222884,0.1134943775566481,0.16779664972960576,0.4593251259649036,0.20384315744138995,0.013829823329823328,0.9129160726216718,0.19771606790666074,1
0.15751933625995207,0.6149823816874687,0.4055186039425167,0.19314083162537674,0.2656923346931687,0.08139330211451674,0,0.1325237367779862,0.238047750457796,0.3905935886780467,0.9990381990121374,0.157079701729371,0.019617702117702116,0.9129160726216718,0.09602873865829077,1
0.4217115743644513,0.6613125539598741,0.3393681540935224,0.32310499442043666,0.5611220306898236,0.13694831903165028,0,0.05505314588852578,0.23823261479304952,0.3909264440391999,0.9998386656407455,0.23672584565499305,0.008262723762723762,0.9129160726216718,0.15579560054149338,1
0.6860813168119648,0.5210731266686253,0.30991667785734944,0.31889480862551955,0.2501466723156341,0.06124002338912405,0.19253956651623974,0.029495097944424037,0.04416203564389788,0.12803971532748198,0.16824691603167116,0.25471546729415456,0.035180414180414184,0.22730835801579327,0.3778578284442757,1
0.4861258280532752,0.7128345861452772,0.04473358919583785,0.18592156308421653,0.4103918609191097,0.07364772047664501,0,0.0012943747220234758,0.0634423587867559,0.5885146633949421,0.2546290550770682,0.4137179671416278,0.2144822744822745,0.24607404211888617,0.855066507841288,1
0.2671854839291541,0.9261800276219674,0.21613689938567313,0.27055108084057744,0.3219556304976541,0.058306220940595954,0.29814323396682135,0.010509994263209123,0.08209722426200616,0.1395151068638226,0.2448993521804959,0.34457241275966183,0.012442026442026442,0,0.6206693041756493,1
0.39711145470670317,0.6251974228656536,0.3446378250985809,0.33032523993271745,0.5904360369752556,0.10188595636362424,0,0.057549165586989734,0.11502669749108285,0.17006980829357843,0.46552408846087023,0.20796486520716545,0.014661694161694163,0.9129160726216718,0.20360915806435176,1
0.4463270116558533,0.30270794634770937,0.557082671209605,0.1823105293190496,0.47305493788367026,0.07024281209237704,0,0.03909287799972928,0.2382695876601002,0.39099240622967224,1,0.23893809427296722,0.04027307827307827,0.9129160726216718,0.30371802491053185,1
0.6024227090226759,0.37132848548606034,0.4711371161398289,0.27075827742932573,0.4695507110918328,0.13501471815605742,0,0.29429801661735605,0.11541491259511527,0.17076494830086472,0.4672118940653776,0.14601782378396766,0.03025389025389025,0.3122037447193565,0.03626213506718666,1
0.8015240144454765,0.6600099417129286,0.19794705473432625,0.4007220207911721,0.9420687110698798,0.11716151989324963,0,0,0.15918873313498075,0.646415259388703,0.8046365012782646,0.9402654865868124,0.012283491283491283,1,1,1
0.7350058387215768,0.5472610030113856,0.1729657666765253,0.1588447641225488,0.3449345578921152,0.0831597140662925,0,0.006386021567755367,0.16445223156928251,0.6291666539816301,0.6558427858720742,0.5066371669947841,0.07211126711126711,1,0.5442789217578304,1
0.19290487208877494,0.41560972855813816,0.3755825184902396,0.2978340669487537,0.48249536616448796,0.14668612428554056,0,0.054209902087805135,0.11502669749108285,0.17006980829357843,0.46552408846087023,0.2411506136210305,0.011197028197028197,0.9129160726216718,0.15579555380094656,1
0.16872283372623542,0.6386352589320268,0.18255649595876822,0.1841155222819572,0.47270352353765877,0.12948595569726742,0,0.011915056820013021,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.2455752194852977,0.03045331695331695,0.15568626006807626,0.506924735016669,1
0.1461248188915647,0.5897700875614191,0.1180490751012308,0.5974660507805943,0.8702514320297914,0.1699707969127689,0,0,0.15885289625927018,0.6449651060012401,0.8022102807217851,0.8030891836949409,0.015500819000818998,1,0.8983898704820213,1
0.20275230845754777,0.837511514899461,0.07041615137853167,0.1425989846691948,0.2492315215634115,0.13635726054051533,0,0.04138166418502118,0.1592657599413364,0.6461666326707686,0.8024833080989848,0.27654795883826644,0.03401164151164151,0.18616274114719517,0.738519727191201,1
0.6194018554159584,0.23980251517070883,0.19230452398743966,0.10288808534100163,0.14637958202181978,0.06523130077847134,0,0,0.021225506759359015,0.20542858679558726,0.060643103576658634,0.17920353791508928,0.02175201825201825,1,0.614504792831214,0.25
0.6337679937144003,0.32975023167489326,0.20931689982547064,0.5631753939600848,0.6521693565647788,0.20698525185788608,0,0.012400428003274485,0.06572954142347592,0.15674544581814936,0.2771538136960461,0.5088481546216048,0.05971861471861471,0.24606352028871908,0.4919816839648514,1
0.23724852049684841,0.0967024357196351,0.19421929812233787,0.3249100303075321,0.6669622190678477,0.08886884265483216,0,0,0.06563197413542546,0.20694876158524397,0.3134044031869741,0.3075223110319469,0.08212238212238213,0.24606352028871908,0.6249647680395123,1
0.36612388181276856,0.5149063730234502,0.136987263018649,0.16245524849222762,0.663628493566339,0.2119457785463093,0,0.015021239017912968,0.08113490269460309,0.3086918885786975,0.23732904763086698,0.4535403280638398,0.04044068094068094,0.9197552622303123,0.7131216152478927,1
0.4856572886707795,0.2523129629195182,0.14134648836928174,0.21660651443379075,0.49837413620715687,0.12206274082551613,0,0,0.15918873313498075,0.6464172889945637,0.8046365012782646,0.4623894135667102,0.03983286533286533,1,0.9387391958674962,1
0.39290991789749796,0.5713441829274188,0.06913514565669317,0.4151624904601378,0.27663617570400617,0.1663551448576412,0,0.005096268507596414,0.12562250497336414,0.5011837676182475,0.5606803345826404,0.34955762232877197,0.02503018603018603,0.18616274114719517,0.781851730385757,1
0.7517020594108885,0.6769046573207333,0.18560391280031127,0.25631819230729186,0.14895448352508317,0.074422576835105,0,0.1346399035703466,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.17035421233323608,0.04992476892476893,0.24606352028871908,0.630941367423277,1
0.7611233051489421,0.4688977229070588,0.16753231189568885,0.12635394737053504,0.3393172971143993,0.14995293855024078,0,0.40430646065786163,0.15918873313498075,0.6464183037974941,0.8046489116135918,0.20132763147049845,0.06308002808002808,0.18616274114719517,0.8655252751616155,1
0.6939383618421857,0.15627216058749127,0.16840859727999563,0.2111913345956091,0.3460639451974374,0.11661510730843491,0,0.05540914921457532,0.16445223156928251,0.6291666539816301,0.6558427858720742,0.3938053083254298,0.03131935181935182,0.0998889946917367,0.6742714916170723,1
0.3472552602556789,0.658281157700003,0.28914877802859507,0.5198554895055362,0.9492265627799452,0.07051465068743033,0,0.006403663811162893,0.012039803345428254,0.28876826264723526,0.0574784680682072,0.3561945941074737,0.05064940914940915,0.24606352028871908,0.5681857414968025,1
0.6774944315897073,0.6559802432552715,0.3578834764571893,0.2274392258574499,0.39492884555103225,0.0854758370690962,0,0.5847859016752719,0.14236505160282514,0.3730090835010295,0.41783737496587153,0.2721266903125026,0.017444600444600444,0.15568626006807626,0.1991293586656258,1
0.3953346092021661,0.6023190904296598,0.5553854092145432,0.17763471755107424,0.09162058020801297,0.05997211296747012,0.2308682387338715,0.02451994662850734,0.21562986873605172,0.3504236294832725,0.9018342475613691,0.15614293036303417,0.019216333216333214,0.9088020370263205,0.18104201338806214,1
0.4622627568857638,0.1421465287311321,0.46718196181570437,0.2527076699681185,0.47120370463430505,0.16152472433651685,0,0.06854111474226339,0.1153984802097594,0.17073653381881507,0.46713743205341407,0.2477876762625644,0.024904235404235402,0.7344973984774912,0.2230330131198876,1
0.36555442625552814,0.6427427561126251,0.31386242301089917,0.1985557604328721,0.3322770981859803,0.059484439735522976,0,0.09929547051353947,0.14263721298528173,0.3745891316635766,0.4175581424210082,0.21681394389742517,0.03372972972972973,0.9105749654094834,0.31118839729924846,1
0.7762706427640182,0.6662710177035933,0.37558189009298326,0.29783363616535957,0.48249439795633775,0.14673943283040053,0,0.01936972650332927,0.11502669749108285,0.17006980829357843,0.46552408846087023,0.24115019956350742,0.01662875862875863,0.9129160726216718,0.15579513012378388,1
0.42229814962990986,0.03338804488362257,0.19421907444396988,0.3249097463129469,0.6669619728154219,0.16306484151536202,0,0,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.3075221222841589,0.07993974493974493,0.24606352028871908,0.6249639651187391,1
0.8365257083955839,0.45706749762121035,0.4412895474515778,0.12815858718272014,0.46631833981582216,0.11462519928233371,0,0.0734115857392403,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.25442426817843344,0.028065637065637063,0.15568626006807626,0.2678572166961804,1
0.6007188475373368,0.33142324846153315,0.04441060232894221,0.14982099154627954,0.5763453586417828,0.20475745445034726,0,0,0.12018852054099521,0.47767179852508546,0.5211844424036338,0.2964631399575676,0.06384579384579385,0.6242075746655373,0.9372552760303894,1
0.4790689041225278,0.1412521876586652,0.3320103707411465,0.22902161166841,0.20609615833368783,0.06158103148702519,0.23795525328926462,0.12515292737480582,0.05000785673424828,0.09021801011352601,0.16908461366626126,0.18124162474040198,0.015934655434655432,0.08492169127898108,0.2734814373346116,1
0.02323865233665856,0.6301173314899415,0.3138614568752571,0.1985551814743875,0.33227590422301734,0.06769820366862742,0,0.07057993154525942,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.21681330904189272,0.04075242775242775,0.15568626006807626,0.31118721008159045,1
0.3983305581385821,0.6403365035738489,0.1746184707365827,0.10873845358053671,0.19934033493826214,0.054643357505426635,0.7804713818089366,0.14011112615138682,0.027653650505758014,0.04033943128414178,0.07933927374717664,0.1036597147306401,0.002125470925470925,0.9883470730898934,0.43347258582278625,1
0.15766800741016596,0.8718476026289181,0.005755024291153144,0.19675085957104765,0.4017790539605261,0.19391682867466628,0,0.0014405404185923593,0.11275183914337976,0.3684881364463429,0.5171572885899377,0.2411500491232416,0.06021762021762021,0.24606352028871908,0.8012749983156565,1
0.4746321965847642,0.5040813347782205,0.40055689215580814,0.2779783704777073,0.2608386957847696,0.07838193573321739,0,0.5431728965637268,0.11517048086294672,0.17043615215143296,0.4660329122092879,0.1814159566476656,0.007457002457002457,0.15568626006807626,0.18567877364955615,1
0.21292772239411306,0.284768800095776,0.47113683682893914,0.2707581768065819,0.46955054594321355,0.09923835416531313,0,0.02844687667188779,0.11569015504982608,0.17125915732794272,0.46840328625679467,0.1460177375149409,0.022812858312858314,0.335962037236757,0.036262024646716504,1
0.5985086031039373,0.17193724328137705,0.999895222947711,0.06316648663950772,0.9998891512057866,0.05997211296747012,0.529660983283544,0.008097963761529983,0.23824596610615117,0.39095384371831915,0.999900717317382,0.2787151512216226,0.005977009477009476,0.9129160726216718,0.3410005577061541,1
0.5497742000591757,0.5252949122389055,0.17718337548126828,0.48135254580707393,0.14571676946523487,0.054768615926927305,0.42850219284306873,0.0017443453934858418,0.000005135120423709057,0.30309728002370584,0.000024820670654521087,0.16327770253006124,0.013555107055107055,0.24184952730677978,0.7149290744975877,1
0.6975434119759143,0.4784284107166741,0.1957021769102961,0.4386281580302847,0.6411495959865426,0.17229621559308256,0,0,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.41371681279649236,0.05565642915642915,0.24606352028871908,0.5158897398345477,1
0.7202991083336201,0.4233758311725069,0.19421907444396988,0.3249097463129469,0.6669619728154219,0.20887070845390227,0,0,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.3075221222841589,0.0898028548028548,0.24606352028871908,0.6249639651187391,1
0.264732860468996,0.09307550056246328,0.28914886791359307,0.5198555949712403,0.9492270335492015,0.09340090191394335,0,0,0.06563402818359493,0.10088663332024238,0.23562883169103227,0.3561946887689784,0.07025389025389026,0.24606352028871908,0.5681856012721738,1
0.1495893072105332,0.6494733783785023,0.10993091706974825,0.22382545044967966,0.5163596016772118,0.1876489099235522,0,0,0.08113490269460309,0.3086918885786975,0.23732904763086698,0.4845121205407002,0.0742073242073242,1,0.7938017015573101,1
0.48080700502424634,0.674158982034669,0.2826523902557929,0.2508421884148704,0.24157228813269238,0.06163800499434429,0.18719053899447022,0.09008953261268927,0.06599554066142406,0.10877571130074395,0.1564633026384373,0.26099919474017685,0.01608909558909559,0.08499008317506748,0.2961534802667154,1
0.005123297940599514,0.6659302179878068,0.28414931759883355,0.30685943865498916,0.507297030861603,0.13318973344061677,0,0.02231218455707462,0.14262386167218008,0.3745323026994773,0.4175147062473628,0.3340710091356941,0.012605066105066105,0.7232179965383179,0.21705682306479546,1
0.08272693524787655,0.5558718758304622,0.29774187371848926,0.16967508904800957,0.5201084058498527,0.12881310190761294,0,0.016214749353805298,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.2654867239563602,0.03782332982332982,0.15568626006807626,0.33658964347697273,1
0.0463872009457873,0.6988686826404091,0.45820656829515627,0.2043564031777502,0.4685676042724619,0.11921906313564193,0,0.08771295418946881,0.1123944347618896,0.16616586142054146,0.45487602075008066,0.2094466043570699,0.009176494676494677,0.9129160726216718,0.12646887360107512,1
0.3948381376641237,0.6879465681124657,0.1957021769102961,0.4386281580302847,0.6411495959865426,0.20546412584814727,0,0,0.06572954142347592,0.20680567437206535,0.31386979076174637,0.41371681279649236,0.10038785538785538,0.24606352028871908,0.5158897398345477,1
0.0075263643507241795,0.6156460805277675,0.16753166712565543,0.1263534102847942,0.33931576802875,0.15963710208086573,0,0.06290558789214833,0.15918873313498075,0.6464183037974941,0.8046489116135918,0.20132682778952313,0.050411313911313906,0.18616274114719517,0.8655220499652723,1
0.6201704402108135,0.3491537839784087,0.4412904625842248,0.12815884350041,0.4663194190527098,0.11844442334314542,0,0.0605018080560014,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.25442477702799215,0.018733649233649233,0.15568626006807626,0.2678579398732357,1
0.2975035861284141,0.014398960113339854,0.4631936265209855,0.20650392409963855,0.4742630304527814,0.16080772440815022,0,0.0705973352928664,0.11502669749108285,0.17006980829357843,0.46552408846087023,0.21164787490400083,0.023214344214344214,0.9129160726216718,0.12878310187522668,1
0.3436375956001143,0.5901955708428659,0.3240714367456776,0.12274368103767967,0.3644842010437442,0.10633388807537827,0,0.05323909526295773,0.14275634777911178,0.3752629608093257,0.4179242473131624,0.1991150423861518,0.030000058500058498,0.15568626006807626,0.26188126999464983,1
