"Column0","INTPTLAT","INTPTLON","Children","Elderly","Poverty","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingQuality","Homeless","LivAlone","prediction","FloodHealthIndex","Cluster"
184,37.8064009,-122.43473130000001,0.10039139764799998,0.31199812800000004,0.567840592936,93.1945,0,0,6.399999999999998,8.630699999999997,3.642999999999999,0.22999862,7.074469999999986,4.937399999999999,0.3919976479999999,54.79929902959792,58.846399999999996,"cluster_3"
185,37.7877256,-122.3923886,0.19750399999999999,0.12699999999999997,0.35003699999999993,160.19499999999996,0,0.013642500000000002,8.199999999999998,14.279999999999998,4.483399999999999,0.08699999999999998,4.942519999999997,0.5206999999999999,0.185,49.99387643763313,54.2662,"cluster_3"
186,37.7817735,-122.4815548,0.18732999999999997,0.215,0.07986099999999996,162.77699999999996,0,0.006147309999999996,4.875699999999991,8.602899999999996,2.766899999999999,0.083,5.657089999999984,0.2605999999999985,0.13899999999999998,42.99486445811762,38.612899999999996,"cluster_4"
187,37.8028932,-122.42743890000001,0.0798928391981,0.123999712521,0.509704649317,13.365099999999991,0,0.0020391299999999875,14.5435,44.6513,7.9031,0.23799933297,10.6317,3.219499999999999,0.521998794395,56.84293800383953,75.49949999999998,"cluster_1"
188,37.782015599999994,-122.4164207,0.35112899999999997,0.084,0.601437,55.10289999999998,0,0.0027104499999999875,23.2,38.57999999999999,16.1156,0.11000000000000001,6.825159999999995,17.613,0.23799999999999993,61.12919160669217,52.86619999999999,"cluster_3"
189,37.7203364,-122.4007726,0.191506,0.17299999999999996,0.150374,373.19899999999996,0,0.0018854299999999907,4.734299999999993,8.368499999999992,2.7178,0.09599999999999997,4.95049999999999,0.2605999999999985,0.174,43.833116422293756,31.273099999999992,"cluster_2"
190,37.7729902,-122.4065081,0.08883599999999998,0.10399999999999998,0.07122799999999994,0.2517429999999834,0,0.017494599999999996,0,5.1599999999999975,0,0.043999999999999984,5.005869999999986,0.3447999999999998,0.5720000000000001,46.64749781658153,44.546,"cluster_0"
191,37.77990319999999,-122.3903972,0.09332499999999999,0.174,0.267211,139.90499999999997,0,0.000530964999999998,6.901999999999999,23.790199999999995,4.6453999999999995,0.09599999999999997,8.240979999999999,4.937399999999999,0.42299999999999993,52.42539186804364,56.846399999999996,"cluster_3"
192,37.77937579999999,-122.4701433,0.04448916057689997,0.07400014419719994,0.203696300719,153.24999999999997,0,0.014109099999999996,6.399999999999998,14.389999999999993,3.6513,0.037000129000199965,6.48881999999999,3.798799999999999,0.4150004710460001,46.17982320919823,45.86619999999999,"cluster_0"
193,37.7699467,-122.45114580000002,0.07739099999999999,0.07699999999999996,0.16307399999999994,39.67099999999998,0,0.0005451239999999954,13.899999999999993,37.03,6.7351,0.06499999999999999,12.4265,2.1589,0.398,47.66664225562641,46.52629999999999,"cluster_0"
194,37.72639459999999,-122.3838027,0.00980403212687998,0.10899997684799997,0.371855624364,74.40419999999995,0,0.00022348399999999084,10.978499999999995,36.3624,8.3343,0.10899982300100002,10.293599999999996,4.937399999999999,0.598999512624,52.58814600988363,64.15299999999999,"cluster_3"
195,37.784611,-122.4655832,0.19571162957,0.15399971555099998,0.16022870468799993,369.59599999999995,0,0.0010158199999999987,6.399999999999998,10.72,2.497999999999999,0.06699987845500001,1.6834999999999916,0.2605999999999985,0.17899966022999997,44.79529237748481,22.306499999999996,"cluster_2"
